session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd,cart_to_view_ratio,satisfaction_score,predicted_session_value,customer_segment
836,2023-05-27,4,0,2,2,7,1.0,1,1,33.29,0.125,5.399042298483639,33.81567816697393,0
837,2023-04-13,3,0,1,4,5,5.42,1,0,0.0,0.16666666666666666,2.162809257781325,24.154055833552807,0
838,2024-06-29,4,1,3,2,6,7.15,1,1,43.96,0.14285714285714285,7.853152434158021,28.98486700026337,1
839,2023-12-09,5,0,1,5,1,2.18,0,0,0.0,0.0,0.8699122106943337,4.8308111667105615,0
840,2024-10-06,1,2,1,2,6,7.54,1,1,74.46,0.14285714285714285,8.00877893056664,28.98486700026337,1
841,2023-05-30,3,1,5,5,3,8.79,0,0,0.0,0.0,3.507581803671189,14.492433500131686,2
842,2024-06-15,3,2,4,4,6,7.54,0,0,0.0,0.0,3.00877893056664,28.98486700026337,2
843,2023-01-12,2,1,5,0,7,7.46,0,0,0.0,0.0,2.976855546687949,33.81567816697393,2
844,2023-11-15,2,1,0,5,7,5.05,1,0,0.0,0.125,2.0151636073423784,33.81567816697393,0
845,2024-05-11,5,2,4,3,4,9.35,1,0,0.0,0.2,3.731045490822027,19.323244666842246,2
846,2024-08-17,0,0,3,3,3,6.21,0,1,52.44,0.0,7.4780526735834005,14.492433500131686,1
847,2024-08-18,4,0,5,0,6,6.74,0,0,0.0,0.0,2.6895450917797286,28.98486700026337,2
848,2024-04-08,5,1,3,0,7,2.88,0,0,0.0,0.0,1.149241819632881,33.81567816697393,0
849,2023-01-26,4,0,5,0,7,7.04,1,0,0.0,0.125,2.8092577813248205,33.81567816697393,2
850,2024-09-02,3,0,5,3,9,5.66,0,1,45.25,0.0,7.258579409417399,43.47730050039505,1
851,2024-10-25,0,2,1,5,8,9.06,1,0,0.0,0.1111111111111111,3.6153232242617723,38.64648933368449,2
852,2024-01-24,1,1,1,2,5,7.95,0,0,0.0,0.0,3.172386272944933,24.154055833552807,2
853,2023-02-26,5,0,2,0,6,6.53,1,0,0.0,0.14285714285714285,2.605746209098165,28.98486700026337,2
854,2024-05-28,4,2,1,4,8,6.24,1,0,0.0,0.1111111111111111,2.4900239425379094,38.64648933368449,2
855,2024-10-09,2,0,1,1,10,5.12,1,0,0.0,0.09090909090909091,2.043096568236233,48.308111667105614,0
856,2023-03-09,1,1,5,4,8,3.24,0,1,198.64,0.0,6.292897047086991,38.64648933368449,1
857,2023-06-01,1,2,3,0,6,6.97,1,1,23.6,0.14285714285714285,7.7813248204309655,28.98486700026337,1
858,2024-09-28,4,1,1,4,12,4.13,0,1,27.3,0.0,6.648044692737431,57.96973400052674,1
859,2024-05-05,4,2,0,1,6,5.21,1,0,0.0,0.14285714285714285,2.079010375099761,28.98486700026337,0
860,2023-04-30,2,2,3,4,2,5.17,1,1,111.13,0.3333333333333333,7.063048683160416,9.661622333421123,1
861,2024-02-02,2,0,1,4,8,9.64,1,1,12.37,0.1111111111111111,8.846767757382283,38.64648933368449,1
862,2023-06-17,3,2,3,5,8,7.77,0,0,0.0,0.0,3.100558659217877,38.64648933368449,2
863,2024-02-13,1,1,0,5,6,9.93,0,1,64.67,0.0,8.962490023942538,28.98486700026337,1
864,2023-08-02,3,2,1,1,4,6.51,1,0,0.0,0.2,2.597765363128492,19.323244666842246,2
865,2023-10-06,5,0,5,1,5,2.55,0,1,59.98,0.0,6.01755786113328,24.154055833552807,1
866,2023-09-16,3,0,0,0,7,3.85,0,0,0.0,0.0,1.5363128491620113,33.81567816697393,0
867,2024-01-26,5,2,5,3,7,5.7,1,1,34.18,0.125,7.2745411013567445,33.81567816697393,1
868,2023-01-10,4,2,3,1,11,5.86,0,0,0.0,0.0,2.3383878691141264,53.138922833816174,2
869,2024-07-01,2,0,2,0,4,6.04,0,1,136.41,0.0,7.410215482841181,19.323244666842246,1
870,2024-08-02,1,0,4,0,6,5.96,1,0,0.0,0.14285714285714285,2.37829209896249,28.98486700026337,2
871,2024-03-18,1,2,0,0,7,3.67,1,0,0.0,0.125,1.464485235434956,33.81567816697393,0
872,2024-10-01,1,1,5,1,7,2.98,0,1,87.93,0.0,6.189146049481245,33.81567816697393,1
873,2024-01-03,1,2,0,2,7,7.8,0,1,60.01,0.0,8.112529928172385,33.81567816697393,1
874,2024-10-25,3,1,0,1,2,5.79,1,1,104.68,0.3333333333333333,7.310454908220271,9.661622333421123,1
875,2024-07-04,4,1,0,5,4,3.22,0,0,0.0,0.0,1.2849162011173185,19.323244666842246,0
876,2023-04-20,3,2,0,1,3,7.59,0,1,177.61,0.0,8.028731045490822,14.492433500131686,1
877,2024-05-07,0,0,5,0,8,5.96,0,0,0.0,0.0,2.37829209896249,38.64648933368449,2
878,2024-03-01,3,1,2,4,3,5.5,0,0,0.0,0.0,2.194732641660016,14.492433500131686,0
879,2023-12-16,5,2,0,5,5,8.32,0,0,0.0,0.0,3.320031923383879,24.154055833552807,2
880,2024-04-21,1,2,0,5,5,7.56,0,0,0.0,0.0,3.016759776536313,24.154055833552807,2
881,2024-06-27,5,0,5,0,9,3.87,0,0,0.0,0.0,1.5442936951316841,43.47730050039505,0
882,2023-10-31,2,2,4,1,4,8.04,1,0,0.0,0.2,3.2083000798084593,19.323244666842246,2
883,2024-01-17,1,1,5,2,5,4.92,1,0,0.0,0.16666666666666666,1.963288108539505,24.154055833552807,0
884,2023-04-01,2,1,5,0,5,2.2,1,0,0.0,0.16666666666666666,0.8778930566640065,24.154055833552807,0
885,2024-04-18,3,1,0,3,4,6.05,0,0,0.0,0.0,2.4142059058260177,19.323244666842246,2
886,2024-08-06,4,0,5,0,3,7.79,1,1,35.74,0.25,8.10853950518755,14.492433500131686,1
887,2024-01-13,5,2,1,4,7,5.64,0,0,0.0,0.0,2.2505985634477255,33.81567816697393,0
888,2023-10-23,2,1,1,1,7,10.56,0,1,36.82,0.0,9.21388667198723,33.81567816697393,1
889,2023-07-28,0,0,5,2,5,6.32,0,0,0.0,0.0,2.5219473264166004,24.154055833552807,2
890,2024-12-21,4,1,0,2,7,3.56,1,1,42.3,0.125,6.420590582601756,33.81567816697393,1
891,2023-07-23,3,0,0,2,6,6.44,0,0,0.0,0.0,2.569832402234637,28.98486700026337,2
892,2023-10-16,0,1,0,3,5,4.94,0,0,0.0,0.0,1.9712689545091782,24.154055833552807,0
893,2024-12-22,1,1,4,3,4,3.85,1,0,0.0,0.2,1.5363128491620113,19.323244666842246,0
894,2023-03-06,4,2,1,0,9,6.68,0,0,0.0,0.0,2.66560255387071,43.47730050039505,2
895,2024-02-14,5,0,0,3,6,9.83,0,0,0.0,0.0,3.922585794094174,28.98486700026337,2
896,2024-10-23,5,2,0,0,4,5.77,0,0,0.0,0.0,2.3024740622505986,19.323244666842246,0
897,2024-06-13,2,1,0,5,4,7.09,1,1,15.5,0.2,7.829209896249003,19.323244666842246,1
898,2023-08-25,5,0,4,0,4,5.41,0,1,175.91,0.0,7.158818834796489,19.323244666842246,1
899,2023-03-02,2,1,0,3,3,6.21,0,0,0.0,0.0,2.4780526735834,14.492433500131686,2
900,2023-01-08,5,0,0,2,9,5.5,0,0,0.0,0.0,2.194732641660016,43.47730050039505,0
901,2024-06-08,1,1,4,3,10,3.33,1,0,0.0,0.09090909090909091,1.328810853950519,48.308111667105614,0
902,2024-03-28,4,0,3,0,4,6.47,0,0,0.0,0.0,2.5818036711891463,19.323244666842246,2
903,2023-07-13,3,0,0,0,7,1.0,0,0,0.0,0.0,0.39904229848363926,33.81567816697393,0
904,2023-04-27,1,2,5,5,10,9.21,0,0,0.0,0.0,3.6751795690343183,48.308111667105614,2
905,2024-03-29,2,2,1,5,7,2.42,0,0,0.0,0.0,0.9656823623304069,33.81567816697393,0
906,2024-02-01,3,0,5,0,3,2.25,0,0,0.0,0.0,0.8978451715881884,14.492433500131686,0
907,2024-01-20,1,1,0,1,8,10.09,1,1,100.72,0.1111111111111111,9.02633679169992,38.64648933368449,1
908,2023-02-21,4,2,4,2,9,7.26,1,0,0.0,0.1,2.897047086991221,43.47730050039505,2
909,2024-11-28,0,1,5,2,5,7.88,0,1,114.05,0.0,8.144453312051077,24.154055833552807,1
910,2024-09-13,5,0,2,3,5,2.59,1,0,0.0,0.16666666666666666,1.0335195530726258,24.154055833552807,0
911,2023-10-02,4,2,3,5,4,5.37,1,0,0.0,0.2,2.1428571428571432,19.323244666842246,0
912,2023-11-20,2,0,4,3,11,6.77,1,0,0.0,0.08333333333333333,2.701516360734238,53.138922833816174,2
913,2023-09-14,1,0,1,3,4,8.86,1,1,32.64,0.2,8.535514764565043,19.323244666842246,1
914,2024-04-24,2,2,4,1,6,8.64,0,1,6.81,0.0,8.447725458898644,28.98486700026337,1
915,2023-07-28,0,1,4,3,4,6.55,1,0,0.0,0.2,2.6137270550678373,19.323244666842246,2
916,2023-09-30,2,0,3,3,4,4.61,0,0,0.0,0.0,1.8395849960095774,19.323244666842246,0
917,2023-11-12,4,0,4,2,7,7.28,1,1,218.96,0.125,7.905027932960894,33.81567816697393,1
918,2024-12-08,4,1,1,3,2,5.62,0,0,0.0,0.0,2.242617717478053,9.661622333421123,0
919,2023-06-14,5,0,4,5,9,6.13,0,1,311.06,0.0,7.446129289704709,43.47730050039505,1
920,2023-02-25,0,0,1,1,5,2.55,0,1,31.69,0.0,6.01755786113328,24.154055833552807,0
921,2023-03-20,2,0,0,0,7,5.37,1,0,0.0,0.125,2.1428571428571432,33.81567816697393,0
922,2023-03-12,2,1,2,5,9,2.64,1,1,20.61,0.1,6.053471667996808,43.47730050039505,0
923,2023-04-13,3,1,5,2,1,3.32,1,0,0.0,0.5,1.3248204309656826,4.8308111667105615,0
924,2024-06-13,4,1,4,4,6,5.36,1,1,154.51,0.14285714285714285,7.138866719872307,28.98486700026337,1
925,2024-12-26,5,0,4,1,6,6.58,0,1,130.87,0.0,7.625698324022347,28.98486700026337,1
926,2024-06-23,2,2,4,2,11,7.86,0,0,0.0,0.0,3.136472466081405,53.138922833816174,2
927,2024-04-08,1,1,5,5,5,2.64,1,1,44.04,0.16666666666666666,6.053471667996808,24.154055833552807,0
928,2023-07-05,4,2,2,1,11,7.06,0,1,156.26,0.0,7.817238627294493,53.138922833816174,1
929,2023-10-07,2,2,3,0,5,1.0,0,0,0.0,0.0,0.39904229848363926,24.154055833552807,0
930,2023-02-16,3,2,0,3,12,7.09,0,1,21.97,0.0,7.829209896249003,57.96973400052674,1
931,2024-09-17,4,1,1,4,4,6.74,0,0,0.0,0.0,2.6895450917797286,19.323244666842246,2
932,2023-02-04,4,1,1,2,6,7.18,1,0,0.0,0.14285714285714285,2.8651237031125296,28.98486700026337,2
933,2024-11-17,5,1,0,5,4,5.84,0,0,0.0,0.0,2.3304070231444536,19.323244666842246,2
934,2023-01-29,0,0,0,5,7,4.51,1,1,100.33,0.125,6.799680766161213,33.81567816697393,1
935,2024-05-08,0,0,3,5,8,5.32,0,0,0.0,0.0,2.122905027932961,38.64648933368449,0
936,2023-01-21,5,1,3,2,6,6.0,0,1,101.88,0.0,7.3942537909018355,28.98486700026337,1
937,2024-09-12,1,0,4,4,9,2.73,0,0,0.0,0.0,1.0893854748603353,43.47730050039505,0
938,2024-07-08,1,2,3,4,3,5.65,1,0,0.0,0.25,2.2545889864325623,14.492433500131686,0
939,2023-06-01,0,0,5,5,5,8.72,0,1,81.57,0.0,8.479648842777335,24.154055833552807,1
940,2023-06-22,4,2,0,2,11,4.12,0,0,0.0,0.0,1.644054269752594,53.138922833816174,0
941,2024-10-04,5,0,2,4,3,8.61,1,0,0.0,0.25,3.435754189944134,14.492433500131686,2
942,2023-03-22,0,1,0,3,5,4.19,0,1,47.87,0.0,6.671987230646449,24.154055833552807,1
943,2024-05-11,5,1,0,4,7,8.27,0,0,0.0,0.0,3.3000798084596967,33.81567816697393,2
944,2023-04-15,5,2,1,0,6,3.26,1,1,109.21,0.14285714285714285,6.300877893056664,28.98486700026337,1
945,2023-10-04,5,2,0,4,3,6.65,0,1,101.37,0.0,7.653631284916202,14.492433500131686,1
946,2024-04-06,0,0,1,0,3,5.64,0,0,0.0,0.0,2.2505985634477255,14.492433500131686,0
947,2023-09-17,3,2,2,0,6,5.72,1,1,39.0,0.14285714285714285,7.2825219473264164,28.98486700026337,1
948,2024-11-20,1,2,5,1,7,5.62,1,0,0.0,0.125,2.242617717478053,33.81567816697393,0
949,2024-06-30,4,0,1,4,8,2.38,0,0,0.0,0.0,0.9497206703910615,38.64648933368449,0
950,2024-03-25,1,1,0,2,2,4.1,0,0,0.0,0.0,1.6360734237829209,9.661622333421123,0
951,2024-03-12,0,0,0,1,8,5.37,0,0,0.0,0.0,2.1428571428571432,38.64648933368449,0
952,2023-04-05,0,0,2,5,3,7.48,0,0,0.0,0.0,2.984836392657622,14.492433500131686,2
953,2024-07-08,2,1,1,3,9,8.65,0,0,0.0,0.0,3.4517158818834797,43.47730050039505,2
954,2024-07-14,2,0,5,4,7,7.68,0,0,0.0,0.0,3.0646448523543497,33.81567816697393,2
955,2024-06-18,4,2,4,3,8,2.37,0,0,0.0,0.0,0.9457302474062251,38.64648933368449,0
956,2023-06-24,1,0,5,1,9,3.46,0,0,0.0,0.0,1.380686352753392,43.47730050039505,0
957,2023-09-19,3,1,2,1,4,7.04,1,1,56.06,0.2,7.8092577813248205,19.323244666842246,1
958,2023-11-08,2,1,2,3,5,9.68,1,0,0.0,0.16666666666666666,3.8627294493216278,24.154055833552807,2
959,2023-08-24,2,0,2,0,6,6.25,1,0,0.0,0.14285714285714285,2.494014365522746,28.98486700026337,2
960,2024-10-28,5,2,3,1,3,8.55,1,1,92.03,0.25,8.411811652035116,14.492433500131686,1
961,2023-01-26,4,1,5,2,4,6.48,0,0,0.0,0.0,2.5857940941739828,19.323244666842246,2
962,2024-10-07,0,0,5,2,8,4.38,1,1,32.11,0.1111111111111111,6.7478052673583395,38.64648933368449,1
963,2023-11-13,4,2,0,3,9,3.2,1,1,14.75,0.1,6.276935355147646,43.47730050039505,0
964,2023-01-23,3,0,0,4,7,5.76,1,0,0.0,0.125,2.298483639265762,33.81567816697393,0
965,2024-10-22,0,2,3,0,5,4.55,1,1,13.79,0.16666666666666666,6.815642458100559,24.154055833552807,1
966,2023-06-13,0,1,0,2,9,5.49,0,1,156.59,0.0,7.1907422186751795,43.47730050039505,1
967,2024-02-26,3,1,1,2,6,8.32,0,0,0.0,0.0,3.320031923383879,28.98486700026337,2
968,2024-09-27,5,2,3,5,5,5.13,1,1,90.05,0.16666666666666666,7.04708699122107,24.154055833552807,1
969,2024-11-13,0,0,2,2,9,7.83,0,0,0.0,0.0,3.1245011971268957,43.47730050039505,2
970,2024-08-08,0,0,2,0,7,9.35,0,1,22.83,0.0,8.731045490822027,33.81567816697393,1
971,2023-02-12,0,1,1,2,6,4.99,0,0,0.0,0.0,1.99122106943336,28.98486700026337,0
972,2023-12-25,5,0,2,1,8,6.48,1,0,0.0,0.1111111111111111,2.5857940941739828,38.64648933368449,2
973,2024-11-15,3,1,5,4,9,6.36,0,0,0.0,0.0,2.537909018355946,43.47730050039505,2
974,2024-04-17,4,1,1,3,11,7.27,0,0,0.0,0.0,2.9010375099760575,53.138922833816174,2
975,2023-05-22,0,2,3,2,2,9.84,1,0,0.0,0.3333333333333333,3.92657621707901,9.661622333421123,2
976,2024-06-14,1,2,2,5,8,6.4,0,0,0.0,0.0,2.553870710295292,38.64648933368449,2
977,2024-05-14,0,1,1,4,5,4.28,1,1,79.31,0.16666666666666666,6.707901037509976,24.154055833552807,1
978,2023-10-01,0,1,0,1,2,4.94,1,0,0.0,0.3333333333333333,1.9712689545091782,9.661622333421123,0
979,2023-09-13,5,0,4,1,6,5.22,0,0,0.0,0.0,2.083000798084597,28.98486700026337,0
980,2023-11-25,2,1,2,2,6,2.17,0,0,0.0,0.0,0.8659217877094972,28.98486700026337,0
981,2024-07-30,5,1,4,1,8,7.24,0,1,58.59,0.0,7.889066241021548,38.64648933368449,1
982,2023-01-30,2,0,1,4,5,8.18,1,0,0.0,0.16666666666666666,3.2641660015961693,24.154055833552807,2
983,2023-05-25,5,1,5,1,1,6.2,1,1,95.86,0.5,7.474062250598564,4.8308111667105615,1
984,2024-09-16,3,1,4,5,8,8.89,1,1,9.22,0.1111111111111111,8.547486033519554,38.64648933368449,1
985,2023-01-27,1,2,4,4,4,6.07,1,0,0.0,0.2,2.4221867517956905,19.323244666842246,2
986,2024-12-03,0,1,0,4,12,7.41,1,0,0.0,0.07692307692307693,2.956903431763767,57.96973400052674,2
987,2023-03-12,5,2,4,5,3,3.52,0,0,0.0,0.0,1.4046288906624103,14.492433500131686,0
988,2024-04-22,5,2,1,4,9,5.83,0,0,0.0,0.0,2.326416600159617,43.47730050039505,2
989,2024-05-12,0,1,3,0,7,8.14,1,0,0.0,0.125,3.248204309656824,33.81567816697393,2
990,2024-09-04,2,1,3,0,8,3.51,0,0,0.0,0.0,1.4006384676775738,38.64648933368449,0
991,2024-12-24,0,2,2,5,9,3.17,1,0,0.0,0.1,1.2649640861931366,43.47730050039505,0
992,2024-10-28,3,0,5,3,6,3.26,0,0,0.0,0.0,1.300877893056664,28.98486700026337,0
993,2024-07-06,2,2,1,4,8,3.58,0,0,0.0,0.0,1.4285714285714288,38.64648933368449,0
994,2024-01-16,1,2,3,0,5,6.76,1,0,0.0,0.16666666666666666,2.6975259377494014,24.154055833552807,2
995,2024-11-18,3,1,4,2,4,7.74,0,0,0.0,0.0,3.0885873902633683,19.323244666842246,2
996,2023-04-02,3,0,3,2,7,4.14,1,0,0.0,0.125,1.6520351157222666,33.81567816697393,0
997,2023-12-08,3,0,4,4,6,5.34,1,1,46.1,0.14285714285714285,7.130885873902634,28.98486700026337,1
998,2024-02-16,0,2,4,0,3,5.64,1,0,0.0,0.25,2.2505985634477255,14.492433500131686,0
999,2024-05-02,2,2,1,2,6,4.81,0,1,140.37,0.0,6.919393455706304,28.98486700026337,1
1000,2024-09-09,0,2,4,5,7,3.21,1,1,166.19,0.125,6.280925778132482,33.81567816697393,1
1001,2024-03-16,5,0,2,4,5,6.96,0,0,0.0,0.0,2.7773343974461295,24.154055833552807,2
1002,2023-04-14,3,2,3,3,5,4.85,0,0,0.0,0.0,1.9353551476456503,24.154055833552807,0
1003,2023-09-01,1,0,1,5,6,5.8,0,1,69.1,0.0,7.314445331205108,28.98486700026337,1
1004,2024-10-20,0,2,0,1,5,6.0,1,0,0.0,0.16666666666666666,2.3942537909018355,24.154055833552807,2
1005,2024-09-02,3,0,0,0,2,6.11,0,0,0.0,0.0,2.4381484437350363,9.661622333421123,2
1006,2023-10-27,0,1,2,3,7,4.15,1,0,0.0,0.125,1.6560255387071032,33.81567816697393,0
1007,2024-11-10,3,0,2,0,4,8.58,0,1,53.68,0.0,8.423782920989625,19.323244666842246,1
1008,2023-08-28,1,2,2,4,5,4.54,0,0,0.0,0.0,1.8116520351157224,24.154055833552807,0
1009,2023-11-04,0,2,0,1,9,5.53,0,1,1.46,0.0,7.206703910614525,43.47730050039505,1
1010,2024-08-14,5,1,2,1,5,8.81,0,0,0.0,0.0,3.515562649640862,24.154055833552807,2
1011,2024-10-07,5,2,2,3,7,6.46,1,1,66.74,0.125,7.5778132482043095,33.81567816697393,1
1012,2024-01-24,2,0,4,5,4,4.65,1,0,0.0,0.2,1.8555466879489226,19.323244666842246,0
1013,2023-10-02,0,0,3,4,6,6.32,0,0,0.0,0.0,2.5219473264166004,28.98486700026337,2
1014,2023-07-27,5,2,5,1,9,9.27,0,0,0.0,0.0,3.699122106943336,43.47730050039505,2
1015,2023-10-21,3,1,5,0,5,5.13,1,0,0.0,0.16666666666666666,2.0470869912210694,24.154055833552807,0
1016,2023-11-26,4,2,2,4,4,8.1,1,1,143.08,0.2,8.232242617717478,19.323244666842246,1
1017,2024-09-11,0,2,0,2,6,9.23,0,0,0.0,0.0,3.683160415003991,28.98486700026337,2
1018,2023-04-25,2,0,4,4,3,3.01,1,0,0.0,0.25,1.2011173184357542,14.492433500131686,0
1019,2023-03-23,3,0,4,3,2,7.45,0,0,0.0,0.0,2.9728651237031127,9.661622333421123,2
1020,2024-06-18,4,1,5,2,8,6.1,1,0,0.0,0.1111111111111111,2.4341580207501994,38.64648933368449,2
1021,2024-01-05,1,2,0,2,10,5.61,0,1,148.03,0.0,7.238627294493217,48.308111667105614,1
1022,2023-08-31,5,2,4,2,7,5.34,1,0,0.0,0.125,2.130885873902634,33.81567816697393,0
1023,2024-06-17,3,1,3,2,4,8.31,0,1,26.25,0.0,8.316041500399043,19.323244666842246,1
1024,2024-07-26,2,0,1,3,6,4.15,1,1,98.4,0.14285714285714285,6.6560255387071035,28.98486700026337,1
1025,2024-01-06,5,1,4,1,6,5.34,1,1,59.89,0.14285714285714285,7.130885873902634,28.98486700026337,1
1026,2024-01-22,0,2,1,3,6,6.14,0,1,144.38,0.0,7.4501197126895455,28.98486700026337,1
1027,2023-05-31,4,1,1,1,5,3.72,0,1,78.47,0.0,6.484437350359138,24.154055833552807,1
1028,2024-07-28,4,0,2,5,2,4.39,0,0,0.0,0.0,1.7517956903431764,9.661622333421123,0
1029,2024-05-26,4,1,4,1,6,5.68,1,0,0.0,0.14285714285714285,2.2665602553870707,28.98486700026337,0
1030,2024-11-07,3,1,3,5,4,6.74,1,1,30.74,0.2,7.689545091779729,19.323244666842246,1
1031,2024-11-06,3,0,2,0,4,4.3,1,0,0.0,0.2,1.7158818834796488,19.323244666842246,0
1032,2024-06-10,4,0,5,2,2,4.15,0,0,0.0,0.0,1.6560255387071032,9.661622333421123,0
1033,2023-08-07,1,0,2,4,7,9.29,0,0,0.0,0.0,3.7071029529130084,33.81567816697393,2
1034,2024-02-23,5,0,4,4,8,6.65,1,1,49.79,0.1111111111111111,7.653631284916202,38.64648933368449,1
1035,2024-05-14,0,2,3,0,2,1.91,0,1,80.17,0.0,5.762170790103751,9.661622333421123,1
1036,2024-10-30,4,2,1,3,7,5.85,0,0,0.0,0.0,2.3343974461292896,33.81567816697393,2
1037,2023-01-13,0,2,3,3,9,6.6,1,1,118.4,0.1,7.6336791699920195,43.47730050039505,1
1038,2024-07-30,3,0,2,3,6,7.26,1,1,52.38,0.14285714285714285,7.897047086991221,28.98486700026337,1
1039,2023-05-31,1,0,0,1,3,3.95,0,0,0.0,0.0,1.5762170790103753,14.492433500131686,0
1040,2023-10-14,3,0,2,1,4,6.7,0,1,86.46,0.0,7.673583399840384,19.323244666842246,1
1041,2023-10-28,2,2,0,4,5,5.7,0,0,0.0,0.0,2.274541101356744,24.154055833552807,0
1042,2024-10-15,3,1,4,3,3,6.38,1,1,71.66,0.25,7.545889864325618,14.492433500131686,1
1043,2023-12-17,2,0,2,3,4,7.05,1,0,0.0,0.2,2.813248204309657,19.323244666842246,2
1044,2023-06-01,0,0,2,2,6,3.64,0,0,0.0,0.0,1.452513966480447,28.98486700026337,0
1045,2024-02-25,5,2,1,1,7,8.31,1,1,91.88,0.125,8.316041500399043,33.81567816697393,1
1046,2024-12-10,4,0,0,2,3,3.98,1,1,51.12,0.25,6.588188347964884,14.492433500131686,1
1047,2024-10-24,1,1,4,3,3,7.44,0,0,0.0,0.0,2.9688747007182763,14.492433500131686,2
1048,2024-01-13,0,0,2,5,10,5.76,0,1,68.99,0.0,7.298483639265762,48.308111667105614,1
1049,2023-09-24,1,1,1,1,4,3.27,1,0,0.0,0.2,1.3048683160415007,19.323244666842246,0
1050,2024-12-17,5,1,5,4,10,7.65,0,0,0.0,0.0,3.052673583399841,48.308111667105614,2
1051,2023-10-02,4,0,0,1,8,5.49,0,0,0.0,0.0,2.19074221867518,38.64648933368449,0
1052,2024-11-14,4,0,1,4,5,7.59,0,0,0.0,0.0,3.0287310454908223,24.154055833552807,2
1053,2023-10-29,5,1,3,3,4,4.47,1,0,0.0,0.2,1.7837190742218676,19.323244666842246,0
1054,2023-07-26,1,1,3,2,7,7.76,0,0,0.0,0.0,3.096568236233041,33.81567816697393,2
1055,2024-05-28,5,0,1,4,4,4.98,0,0,0.0,0.0,1.9872306464485237,19.323244666842246,0
1056,2024-07-14,2,1,4,4,4,1.0,1,1,116.63,0.2,5.399042298483639,19.323244666842246,1
1057,2023-04-23,5,0,5,0,6,7.84,0,1,168.55,0.0,8.128491620111731,28.98486700026337,1
1058,2024-11-08,4,1,2,3,7,6.57,0,0,0.0,0.0,2.62170790103751,33.81567816697393,2
1059,2023-12-26,0,0,0,1,7,5.49,1,1,199.65,0.125,7.1907422186751795,33.81567816697393,1
1060,2024-12-27,1,1,3,4,8,3.87,0,1,83.81,0.0,6.544293695131684,38.64648933368449,1
1061,2023-01-26,5,1,0,3,4,5.9,0,0,0.0,0.0,2.354349561053472,19.323244666842246,2
1062,2024-10-15,4,0,4,2,5,7.17,1,0,0.0,0.16666666666666666,2.861133280127693,24.154055833552807,2
1063,2023-08-04,0,0,5,3,7,8.85,1,0,0.0,0.125,3.531524341580208,33.81567816697393,2
1064,2023-01-23,3,0,1,5,6,8.04,0,1,60.33,0.0,8.20830007980846,28.98486700026337,1
1065,2023-09-18,0,2,3,2,8,6.52,1,1,40.71,0.1111111111111111,7.601755786113328,38.64648933368449,1
1066,2023-09-16,2,1,3,2,7,3.23,1,1,61.07,0.125,6.288906624102155,33.81567816697393,1
1067,2023-08-05,3,1,3,3,7,7.68,1,0,0.0,0.125,3.0646448523543497,33.81567816697393,2
1068,2023-03-20,5,0,5,1,4,10.14,0,1,58.23,0.0,9.046288906624103,19.323244666842246,1
1069,2023-03-18,0,2,2,5,5,4.21,1,0,0.0,0.16666666666666666,1.6799680766161211,24.154055833552807,0
1070,2023-11-29,1,0,2,2,5,4.21,1,1,100.88,0.16666666666666666,6.679968076616121,24.154055833552807,1
1071,2024-05-22,3,1,0,0,4,7.97,1,0,0.0,0.2,3.1803671189146048,19.323244666842246,2
1072,2023-08-10,5,1,5,2,9,6.21,0,0,0.0,0.0,2.4780526735834,43.47730050039505,2
1073,2023-11-16,3,0,2,3,7,5.97,0,0,0.0,0.0,2.3822825219473263,33.81567816697393,2
1074,2024-11-25,1,0,0,0,7,7.31,1,1,181.24,0.125,7.916999201915402,33.81567816697393,1
1075,2024-11-26,2,1,1,1,5,6.84,1,0,0.0,0.16666666666666666,2.7294493216280924,24.154055833552807,2
1076,2024-11-21,2,1,5,3,9,1.62,0,1,16.89,0.0,5.646448523543496,43.47730050039505,0
1077,2024-01-04,5,0,5,0,8,2.0,0,0,0.0,0.0,0.7980845969672785,38.64648933368449,0
1078,2023-08-09,5,1,4,5,5,5.79,0,0,0.0,0.0,2.3104549082202714,24.154055833552807,0
1079,2023-03-26,1,1,0,4,5,6.2,0,0,0.0,0.0,2.4740622505985637,24.154055833552807,2
1080,2024-06-25,2,0,4,0,3,7.23,0,0,0.0,0.0,2.8850758180367118,14.492433500131686,2
1081,2024-10-15,3,1,5,0,6,7.4,1,0,0.0,0.14285714285714285,2.9529130087789306,28.98486700026337,2
1082,2023-08-29,5,0,3,1,6,5.23,1,1,100.19,0.14285714285714285,7.086991221069434,28.98486700026337,1
1083,2023-05-29,1,1,0,5,9,6.35,1,0,0.0,0.1,2.533918595371109,43.47730050039505,2
1084,2023-06-10,3,0,0,4,3,5.82,0,0,0.0,0.0,2.3224261771747807,14.492433500131686,0
1085,2023-01-18,2,2,1,4,3,9.22,1,0,0.0,0.25,3.6791699920191547,14.492433500131686,2
1086,2024-05-23,1,2,5,0,9,5.45,0,0,0.0,0.0,2.174780526735834,43.47730050039505,0
1087,2024-01-14,4,1,2,4,7,4.5,0,0,0.0,0.0,1.7956903431763769,33.81567816697393,0
1088,2023-08-21,1,1,2,4,11,4.2,0,1,47.51,0.0,6.675977653631286,53.138922833816174,1
